track_id,track_name,album,artist,plist_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
3JJL91ilRV6fXhKqu0FGXs,HOT WIND BLOWS (feat. Lil Wayne),CALL ME IF YOU GET LOST,"Tyler, The Creator",Matt Music,0.371,0.75,7,-5.382,0,0.402,0.601,0.0,0.482,0.729,173.456,audio_features,spotify:track:3JJL91ilRV6fXhKqu0FGXs,https://api.spotify.com/v1/tracks/3JJL91ilRV6fXhKqu0FGXs,https://api.spotify.com/v1/audio-analysis/3JJL91ilRV6fXhKqu0FGXs,155293,4
3JaQQnAGa5pIqhqSiA7r2f,Outro,Dark Sky Paradise,Big Sean,Matt Music,0.64,0.893,9,-2.854,0,0.281,0.404,0.0,0.315,0.629,83.643,audio_features,spotify:track:3JaQQnAGa5pIqhqSiA7r2f,https://api.spotify.com/v1/tracks/3JaQQnAGa5pIqhqSiA7r2f,https://api.spotify.com/v1/audio-analysis/3JaQQnAGa5pIqhqSiA7r2f,223493,4
3Jv1XgMPVjdN5xGfnRJ20s,Pop That,Excuse My French,French Montana,SHOTCLOCK BANGERS,0.734,0.892,2,-1.856,1,0.125,0.0648,0.0,0.58,0.605,138.031,audio_features,spotify:track:3Jv1XgMPVjdN5xGfnRJ20s,https://api.spotify.com/v1/tracks/3Jv1XgMPVjdN5xGfnRJ20s,https://api.spotify.com/v1/audio-analysis/3Jv1XgMPVjdN5xGfnRJ20s,303533,4
3KCNiDi9Pza6ZD8FggNoaw,MODERN JAM (feat. Teezo Touchdown),UTOPIA,Travis Scott,Matt Music,0.517,0.539,9,-6.474,0,0.038,0.000564,1.4e-05,0.537,0.531,108.984,audio_features,spotify:track:3KCNiDi9Pza6ZD8FggNoaw,https://api.spotify.com/v1/tracks/3KCNiDi9Pza6ZD8FggNoaw,https://api.spotify.com/v1/audio-analysis/3KCNiDi9Pza6ZD8FggNoaw,255413,4
3KUpGMnZL76I9E7FoWV1re,Through The Wire,The College Dropout,Kanye West,Matt Music,0.548,0.75,7,-6.229,1,0.284,0.00834,2.81e-06,0.166,0.617,82.811,audio_features,spotify:track:3KUpGMnZL76I9E7FoWV1re,https://api.spotify.com/v1/tracks/3KUpGMnZL76I9E7FoWV1re,https://api.spotify.com/v1/audio-analysis/3KUpGMnZL76I9E7FoWV1re,221227,4
3Kh7jZ6QdVJJq63A3xRneN,Again & Again,the bird and the bee,the bird and the bee,youth classics,0.571,0.768,1,-7.825,1,0.0382,0.359,0.0,0.0976,0.41,73.007,audio_features,spotify:track:3Kh7jZ6QdVJJq63A3xRneN,https://api.spotify.com/v1/tracks/3Kh7jZ6QdVJJq63A3xRneN,https://api.spotify.com/v1/audio-analysis/3Kh7jZ6QdVJJq63A3xRneN,165600,4
3KiEydhjn7yf58h9jBD5Sa,U Mad,U Mad,VIC MENSA,SHOTCLOCK BANGERS,0.723,0.585,1,-6.496,1,0.0471,0.0121,0.0,0.325,0.485,134.071,audio_features,spotify:track:3KiEydhjn7yf58h9jBD5Sa,https://api.spotify.com/v1/tracks/3KiEydhjn7yf58h9jBD5Sa,https://api.spotify.com/v1/audio-analysis/3KiEydhjn7yf58h9jBD5Sa,299800,4
3L6S3Px2rdU0HprDo2Famq,Poke,Kauai,Childish Gambino,Matt Music,0.46,0.768,9,-5.827,0,0.193,0.0176,0.0,0.0661,0.6,150.061,audio_features,spotify:track:3L6S3Px2rdU0HprDo2Famq,https://api.spotify.com/v1/tracks/3L6S3Px2rdU0HprDo2Famq,https://api.spotify.com/v1/audio-analysis/3L6S3Px2rdU0HprDo2Famq,216093,4
3LJeR75SmszOUSvE1qNZDF,BLACKBIIRD,COWBOY CARTER,Beyoncé,Matt Music,0.476,0.192,7,-12.553,1,0.0269,0.716,0.0,0.11,0.201,93.709,audio_features,spotify:track:3LJeR75SmszOUSvE1qNZDF,https://api.spotify.com/v1/tracks/3LJeR75SmszOUSvE1qNZDF,https://api.spotify.com/v1/audio-analysis/3LJeR75SmszOUSvE1qNZDF,131949,4
3LRXEsxMGw7Iyx3Co0W4fq,The Dark World,Legend of Zelda Ultimate Medley,String Player Gamer,Just Fuck Me Up Fam,0.497,0.541,11,-10.592,0,0.0677,0.46,0.913,0.641,0.29,130.056,audio_features,spotify:track:3LRXEsxMGw7Iyx3Co0W4fq,https://api.spotify.com/v1/tracks/3LRXEsxMGw7Iyx3Co0W4fq,https://api.spotify.com/v1/audio-analysis/3LRXEsxMGw7Iyx3Co0W4fq,79376,4
3LklW07tvdx2AHsgfi1Mng,I Wish,I Wish,Skee-Lo,Best of the Best of the Best,0.669,0.809,7,-7.146,1,0.147,0.00137,0.0,0.38,0.572,97.885,audio_features,spotify:track:3LklW07tvdx2AHsgfi1Mng,https://api.spotify.com/v1/tracks/3LklW07tvdx2AHsgfi1Mng,https://api.spotify.com/v1/audio-analysis/3LklW07tvdx2AHsgfi1Mng,249293,4
3MDcFMG1AYBPcRpYOdwDYl,Conrad Tokyo (feat. Kendrick Lamar & Jack White),We got it from Here... Thank You 4 Your service,A Tribe Called Quest,Matt Music,0.676,0.609,1,-7.233,1,0.0918,0.602,0.0391,0.103,0.236,95.245,audio_features,spotify:track:3MDcFMG1AYBPcRpYOdwDYl,https://api.spotify.com/v1/tracks/3MDcFMG1AYBPcRpYOdwDYl,https://api.spotify.com/v1/audio-analysis/3MDcFMG1AYBPcRpYOdwDYl,211987,4
3MbOT5mzE94Ne0Hv51akoS,Brand New,Brand New,Tyga,Matt Music,0.61,0.524,1,-5.572,1,0.296,0.174,3.37e-05,0.306,0.524,103.245,audio_features,spotify:track:3MbOT5mzE94Ne0Hv51akoS,https://api.spotify.com/v1/tracks/3MbOT5mzE94Ne0Hv51akoS,https://api.spotify.com/v1/audio-analysis/3MbOT5mzE94Ne0Hv51akoS,182532,4
3MtH6dHcVRthHHkRvDBDGK,Dance,Hot Soup,Danny Brown,Matt Music,0.716,0.875,10,-5.763,0,0.272,0.00811,4.1e-06,0.467,0.618,97.416,audio_features,spotify:track:3MtH6dHcVRthHHkRvDBDGK,https://api.spotify.com/v1/tracks/3MtH6dHcVRthHHkRvDBDGK,https://api.spotify.com/v1/audio-analysis/3MtH6dHcVRthHHkRvDBDGK,201487,4
3Mzqw2mz9YMKjjCEmypYfZ,The Nigga Ya Love To Hate,AmeriKKKa's Most Wanted,Ice Cube,Matt Music,0.857,0.721,10,-12.702,0,0.341,0.118,0.0,0.178,0.594,109.806,audio_features,spotify:track:3Mzqw2mz9YMKjjCEmypYfZ,https://api.spotify.com/v1/tracks/3Mzqw2mz9YMKjjCEmypYfZ,https://api.spotify.com/v1/audio-analysis/3Mzqw2mz9YMKjjCEmypYfZ,193200,4
3NGT0Td7H4Is1qrlDQJxma,Check Yo Self - Remix,Bootlegs And B-Sides,Ice Cube,Matt Music,0.934,0.735,1,-6.668,1,0.251,0.031,8.6e-06,0.107,0.768,101.368,audio_features,spotify:track:3NGT0Td7H4Is1qrlDQJxma,https://api.spotify.com/v1/tracks/3NGT0Td7H4Is1qrlDQJxma,https://api.spotify.com/v1/audio-analysis/3NGT0Td7H4Is1qrlDQJxma,273107,4
3NJG6vMH1ZsectZkocMEm0,Tiimmy Turner,Tiimmy Turner,Desiigner,Matt Music,0.602,0.725,6,-3.054,1,0.0393,0.174,0.0,0.0786,0.304,122.803,audio_features,spotify:track:3NJG6vMH1ZsectZkocMEm0,https://api.spotify.com/v1/tracks/3NJG6vMH1ZsectZkocMEm0,https://api.spotify.com/v1/audio-analysis/3NJG6vMH1ZsectZkocMEm0,239853,4
3NV4DUVDd2qubFtp4CgQ3p,Don't Get Chipped,FM!,Vince Staples,Matt Music,0.752,0.723,5,-4.967,1,0.0717,0.38,0.0,0.221,0.644,175.073,audio_features,spotify:track:3NV4DUVDd2qubFtp4CgQ3p,https://api.spotify.com/v1/tracks/3NV4DUVDd2qubFtp4CgQ3p,https://api.spotify.com/v1/audio-analysis/3NV4DUVDd2qubFtp4CgQ3p,148400,3
3NnINnjKVVs03xat0qLQFx,GROUP B,GROUP B,"Tyler, The Creator",Matt Music,0.544,0.718,5,-8.286,0,0.24,0.0996,0.0,0.2,0.361,80.095,audio_features,spotify:track:3NnINnjKVVs03xat0qLQFx,https://api.spotify.com/v1/tracks/3NnINnjKVVs03xat0qLQFx,https://api.spotify.com/v1/audio-analysis/3NnINnjKVVs03xat0qLQFx,118466,3
3O220xHBIQsN1mhqzpEPSJ,"My Jeep (feat. Flatbush Zombies & The Underachievers) (feat. Meechie Darko, Issa Gold & Chuck Strangers)",Summer Knights,Joey Bada$$,Matt Music,0.624,0.626,10,-7.004,1,0.353,0.0427,0.0,0.0891,0.244,179.962,audio_features,spotify:track:3O220xHBIQsN1mhqzpEPSJ,https://api.spotify.com/v1/tracks/3O220xHBIQsN1mhqzpEPSJ,https://api.spotify.com/v1/audio-analysis/3O220xHBIQsN1mhqzpEPSJ,275627,4
3ODXRUPL44f04cCacwiCLC,i,To Pimp A Butterfly,Kendrick Lamar,Matt Music,0.541,0.809,8,-4.286,1,0.324,0.708,0.0,0.72,0.753,120.094,audio_features,spotify:track:3ODXRUPL44f04cCacwiCLC,https://api.spotify.com/v1/tracks/3ODXRUPL44f04cCacwiCLC,https://api.spotify.com/v1/audio-analysis/3ODXRUPL44f04cCacwiCLC,336013,4
3OGZfxVRLrJPzrkrR4hYiw,Alright,Alright,Kent Jones,Matt Music,0.752,0.59,10,-5.794,0,0.0504,0.128,0.0,0.0903,0.6,129.946,audio_features,spotify:track:3OGZfxVRLrJPzrkrR4hYiw,https://api.spotify.com/v1/tracks/3OGZfxVRLrJPzrkrR4hYiw,https://api.spotify.com/v1/audio-analysis/3OGZfxVRLrJPzrkrR4hYiw,221961,4
3ORfa5ilEthp2U0TRcv7kv,Patiently Waiting,Get Rich Or Die Tryin',50 Cent,Matt Music,0.538,0.675,0,-2.3,1,0.335,0.246,0.0,0.362,0.519,78.985,audio_features,spotify:track:3ORfa5ilEthp2U0TRcv7kv,https://api.spotify.com/v1/tracks/3ORfa5ilEthp2U0TRcv7kv,https://api.spotify.com/v1/audio-analysis/3ORfa5ilEthp2U0TRcv7kv,288880,4
3ORwg4gsOSph3mxcLHqFX3,BKNY (feat. Old Money),Smart Ass Black Boy,Fat Tony,Matt Music,0.388,0.83,9,-3.808,1,0.109,0.00803,0.184,0.208,0.489,141.626,audio_features,spotify:track:3ORwg4gsOSph3mxcLHqFX3,https://api.spotify.com/v1/tracks/3ORwg4gsOSph3mxcLHqFX3,https://api.spotify.com/v1/audio-analysis/3ORwg4gsOSph3mxcLHqFX3,261280,4
3OTMcouJxgNYYwuLsQ4Qw6,"Bahamas (feat. A$AP Rocky, A$AP Ferg, A$AP Twelvyy, Lil Yachty, KEY!, ScHoolboy Q & Smooky MarGielaa)",Cozy Tapes Vol. 2: Too Cozy,A$AP Mob,Matt Music,0.586,0.855,1,-3.481,1,0.323,0.135,0.0,0.754,0.549,80.105,audio_features,spotify:track:3OTMcouJxgNYYwuLsQ4Qw6,https://api.spotify.com/v1/tracks/3OTMcouJxgNYYwuLsQ4Qw6,https://api.spotify.com/v1/audio-analysis/3OTMcouJxgNYYwuLsQ4Qw6,195667,4
3OXhib7pxAWnmwwoUI6HqY,Off Deez (with J. Cole),DiCaprio 2,JID,Matt Music,0.836,0.579,9,-6.164,1,0.243,0.00207,0.0,0.11,0.431,85.486,audio_features,spotify:track:3OXhib7pxAWnmwwoUI6HqY,https://api.spotify.com/v1/tracks/3OXhib7pxAWnmwwoUI6HqY,https://api.spotify.com/v1/audio-analysis/3OXhib7pxAWnmwwoUI6HqY,213358,4
3OlO9W2mNT65NltBIYK86i,Suite Punta del Este: I. Introduction: Allegro pesante,"Piazzolla, A.: Suite Punta Del Este / Bragato, J.: Graciela Y Buenos Aires / Arizaga, R.: Passacaglia",Camerata Bariloche,tipofmytongue,0.434,0.14,4,-19.738,0,0.0442,0.746,0.359,0.105,0.205,122.369,audio_features,spotify:track:3OlO9W2mNT65NltBIYK86i,https://api.spotify.com/v1/tracks/3OlO9W2mNT65NltBIYK86i,https://api.spotify.com/v1/audio-analysis/3OlO9W2mNT65NltBIYK86i,293800,4
3OsQKoVeIB6hO4JzWc0yVK,The Legend Of Zelda: Ocarina Of Time - Zelda's Theme,The Legend Of Zelda Vol.4,Good Knight Productions,Just Fuck Me Up Fam,0.374,0.0455,7,-19.148,1,0.0363,0.989,0.966,0.0895,0.212,85.412,audio_features,spotify:track:3OsQKoVeIB6hO4JzWc0yVK,https://api.spotify.com/v1/tracks/3OsQKoVeIB6hO4JzWc0yVK,https://api.spotify.com/v1/audio-analysis/3OsQKoVeIB6hO4JzWc0yVK,133440,3
3PFaFVWq5wucLu6s4baj9D,Girl (feat. KAYTRANADA),Ego Death,The Internet,Matt Music,0.568,0.42,7,-11.169,0,0.276,0.536,0.124,0.101,0.453,79.89,audio_features,spotify:track:3PFaFVWq5wucLu6s4baj9D,https://api.spotify.com/v1/tracks/3PFaFVWq5wucLu6s4baj9D,https://api.spotify.com/v1/audio-analysis/3PFaFVWq5wucLu6s4baj9D,415613,4
3PNIhPea1rArGnmPYqPU4B,The Legend Of Zelda: Ocarina Of Time - Kokiri Forest,The Legend Of Zelda Vol.5,Good Knight Productions,Just Fuck Me Up Fam,0.62,0.171,5,-18.265,1,0.0479,0.958,0.214,0.301,0.514,139.981,audio_features,spotify:track:3PNIhPea1rArGnmPYqPU4B,https://api.spotify.com/v1/tracks/3PNIhPea1rArGnmPYqPU4B,https://api.spotify.com/v1/audio-analysis/3PNIhPea1rArGnmPYqPU4B,101376,4
3PnEn4pp5hZ7KovNzLGP3o,Robin Williams,Robin Williams,CeeLo Green,Matt Music,0.714,0.537,0,-5.768,1,0.179,0.0585,0.0,0.0951,0.819,100.154,audio_features,spotify:track:3PnEn4pp5hZ7KovNzLGP3o,https://api.spotify.com/v1/tracks/3PnEn4pp5hZ7KovNzLGP3o,https://api.spotify.com/v1/audio-analysis/3PnEn4pp5hZ7KovNzLGP3o,209813,4
3Q0Zg8yOwZ0CWiCnvPv2BI,Sh!t2Luz,TWOPOINTFIVE,Aminé,Matt Music,0.779,0.68,8,-4.826,0,0.0764,0.25,0.0843,0.37,0.848,127.974,audio_features,spotify:track:3Q0Zg8yOwZ0CWiCnvPv2BI,https://api.spotify.com/v1/tracks/3Q0Zg8yOwZ0CWiCnvPv2BI,https://api.spotify.com/v1/audio-analysis/3Q0Zg8yOwZ0CWiCnvPv2BI,116643,4
3Q7Fhds0twd9SAHrcGTwYL,Don't Sing (feat. Benny Sings),Don't Sing,Data,Best of the Best of the Best,0.652,0.72,1,-3.754,1,0.034,0.224,1e-06,0.339,0.392,116.983,audio_features,spotify:track:3Q7Fhds0twd9SAHrcGTwYL,https://api.spotify.com/v1/tracks/3Q7Fhds0twd9SAHrcGTwYL,https://api.spotify.com/v1/audio-analysis/3Q7Fhds0twd9SAHrcGTwYL,254872,4
3QVu5yFeifgUwpX35PFrmx,Neon Lights (feat. Supa Bwe & Lil Yachty),Restoration of an American Idol,Taylor Bennett,Matt Music,0.693,0.632,0,-7.578,1,0.338,0.697,1.16e-06,0.0627,0.799,176.226,audio_features,spotify:track:3QVu5yFeifgUwpX35PFrmx,https://api.spotify.com/v1/tracks/3QVu5yFeifgUwpX35PFrmx,https://api.spotify.com/v1/audio-analysis/3QVu5yFeifgUwpX35PFrmx,305478,4
3QXm6zLOV9DKgLxmwqsysO,Skyline To,Blonde,Frank Ocean,Matt Music,0.417,0.294,5,-13.665,0,0.06,0.883,5.95e-06,0.104,0.382,127.709,audio_features,spotify:track:3QXm6zLOV9DKgLxmwqsysO,https://api.spotify.com/v1/tracks/3QXm6zLOV9DKgLxmwqsysO,https://api.spotify.com/v1/audio-analysis/3QXm6zLOV9DKgLxmwqsysO,184600,4
3QlQ24c0hoU9NnrhiQcg7M,House of Black and White,Game Of Thrones (Music from the HBO® Series) Season 5,Ramin Djawadi,Just Fuck Me Up Fam,0.217,0.0426,7,-28.596,1,0.039,0.901,0.887,0.0905,0.0252,82.507,audio_features,spotify:track:3QlQ24c0hoU9NnrhiQcg7M,https://api.spotify.com/v1/tracks/3QlQ24c0hoU9NnrhiQcg7M,https://api.spotify.com/v1/audio-analysis/3QlQ24c0hoU9NnrhiQcg7M,308467,4
3QybPutx0Tjk472bBKjNWn,Mo Bamba,Mo Bamba,Sheck Wes,Matt Music,0.738,0.629,6,-4.882,0,0.0495,0.268,0.00114,0.163,0.319,146.067,audio_features,spotify:track:3QybPutx0Tjk472bBKjNWn,https://api.spotify.com/v1/tracks/3QybPutx0Tjk472bBKjNWn,https://api.spotify.com/v1/audio-analysis/3QybPutx0Tjk472bBKjNWn,180898,4
3QzAOrNlsabgbMwlZt7TAY,Ballin' (with Roddy Ricch),Perfect Ten,Mustard,Matt Music,0.809,0.545,7,-6.678,1,0.0734,0.392,0.0,0.151,0.244,97.008,audio_features,spotify:track:3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/tracks/3QzAOrNlsabgbMwlZt7TAY,https://api.spotify.com/v1/audio-analysis/3QzAOrNlsabgbMwlZt7TAY,180435,4
3R1Vu4Ws7UitwDxDHTol0P,"Enjoy Right Now, Today",Flower Boy,"Tyler, The Creator",Matt Music,0.729,0.675,1,-6.008,1,0.187,0.037,0.847,0.0891,0.654,162.126,audio_features,spotify:track:3R1Vu4Ws7UitwDxDHTol0P,https://api.spotify.com/v1/tracks/3R1Vu4Ws7UitwDxDHTol0P,https://api.spotify.com/v1/audio-analysis/3R1Vu4Ws7UitwDxDHTol0P,235400,4
3RKblQNJs8HPvWBgXmq6nn,Send It Up,Yeezus,Kanye West,Matt Music,0.579,0.544,9,-5.193,1,0.352,0.292,7.41e-05,0.282,0.365,93.562,audio_features,spotify:track:3RKblQNJs8HPvWBgXmq6nn,https://api.spotify.com/v1/tracks/3RKblQNJs8HPvWBgXmq6nn,https://api.spotify.com/v1/audio-analysis/3RKblQNJs8HPvWBgXmq6nn,178040,4
3RwbI16BUsZHGe6m9gaB4O,"Get By Side B (Remix) [feat. Jay Z, Snoop Dogg & Busta Rhymes]",Get By (Remix),Talib Kweli,Matt Music,0.736,0.872,2,-7.596,1,0.393,0.183,1.33e-06,0.222,0.768,90.263,audio_features,spotify:track:3RwbI16BUsZHGe6m9gaB4O,https://api.spotify.com/v1/tracks/3RwbI16BUsZHGe6m9gaB4O,https://api.spotify.com/v1/audio-analysis/3RwbI16BUsZHGe6m9gaB4O,288679,4
3RySVukMPe4R7lAP8oGI17,West Side Highway,AT.LONG.LAST.A$AP,A$AP Rocky,Matt Music,0.667,0.499,7,-11.725,1,0.311,0.0149,0.0,0.125,0.396,92.996,audio_features,spotify:track:3RySVukMPe4R7lAP8oGI17,https://api.spotify.com/v1/tracks/3RySVukMPe4R7lAP8oGI17,https://api.spotify.com/v1/audio-analysis/3RySVukMPe4R7lAP8oGI17,176907,4
3SEd8nPd8MpGwk6ZZ8tk2j,Mamacita (feat. Rich Homie Quan & Young Thug),Mamacita (feat. Rich Homie Quan & Young Thug),Travis Scott,Matt Music,0.823,0.768,11,-6.21,1,0.0819,0.0146,1.03e-06,0.127,0.216,115.021,audio_features,spotify:track:3SEd8nPd8MpGwk6ZZ8tk2j,https://api.spotify.com/v1/tracks/3SEd8nPd8MpGwk6ZZ8tk2j,https://api.spotify.com/v1/audio-analysis/3SEd8nPd8MpGwk6ZZ8tk2j,274320,4
3SGENRvDqAbdfyS6xmzpvs,The Legend Of Zelda: Majora's Mask - The Clock Tower,The Legend Of Zelda Vol.5,Good Knight Productions,Just Fuck Me Up Fam,0.546,0.229,0,-16.873,1,0.0392,0.726,0.928,0.39,0.0729,120.036,audio_features,spotify:track:3SGENRvDqAbdfyS6xmzpvs,https://api.spotify.com/v1/tracks/3SGENRvDqAbdfyS6xmzpvs,https://api.spotify.com/v1/audio-analysis/3SGENRvDqAbdfyS6xmzpvs,108576,3
3SYIDjJfB39MLACqJW3xET,Antidote,No Label II,Migos,SHOTCLOCK BANGERS,0.761,0.643,8,-6.95,1,0.295,0.217,0.0,0.159,0.548,129.982,audio_features,spotify:track:3SYIDjJfB39MLACqJW3xET,https://api.spotify.com/v1/tracks/3SYIDjJfB39MLACqJW3xET,https://api.spotify.com/v1/audio-analysis/3SYIDjJfB39MLACqJW3xET,222424,4
3SdTKo2uVsxFblQjpScoHy,Stand By Me,Don't Play That Song (Mono),Ben E. King,Soul,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,audio_features,spotify:track:3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/tracks/3SdTKo2uVsxFblQjpScoHy,https://api.spotify.com/v1/audio-analysis/3SdTKo2uVsxFblQjpScoHy,180056,4
3SnLc0bQjQeE3HgGdNfb8u,Hannah Montana,Young Rich N*ggas,Migos,SHOTCLOCK BANGERS,0.9,0.743,0,-3.494,1,0.283,0.102,5.7e-06,0.0956,0.623,135.947,audio_features,spotify:track:3SnLc0bQjQeE3HgGdNfb8u,https://api.spotify.com/v1/tracks/3SnLc0bQjQeE3HgGdNfb8u,https://api.spotify.com/v1/audio-analysis/3SnLc0bQjQeE3HgGdNfb8u,212712,4
3U9yv46nVSn3PkLsVcNIcA,Who Gon Stop Me,Watch The Throne (Deluxe),JAY-Z,Matt Music,0.594,0.73,0,-4.638,0,0.159,0.0408,0.000164,0.715,0.378,133.88,audio_features,spotify:track:3U9yv46nVSn3PkLsVcNIcA,https://api.spotify.com/v1/tracks/3U9yv46nVSn3PkLsVcNIcA,https://api.spotify.com/v1/audio-analysis/3U9yv46nVSn3PkLsVcNIcA,256707,4
3UYEIe5Tua73ouOCh852Ce,I'm A Thug Pt. 2,Red Friday,YG,Matt Music,0.634,0.553,1,-7.539,1,0.377,0.0539,0.0,0.65,0.641,201.911,audio_features,spotify:track:3UYEIe5Tua73ouOCh852Ce,https://api.spotify.com/v1/tracks/3UYEIe5Tua73ouOCh852Ce,https://api.spotify.com/v1/audio-analysis/3UYEIe5Tua73ouOCh852Ce,148507,4
3V8vWoCbKbfjNrPaQ4YtSg,untitled 05 | 09.21.2014.,untitled unmastered.,Kendrick Lamar,Matt Music,0.461,0.62,0,-9.822,1,0.496,0.321,0.0,0.151,0.422,153.941,audio_features,spotify:track:3V8vWoCbKbfjNrPaQ4YtSg,https://api.spotify.com/v1/tracks/3V8vWoCbKbfjNrPaQ4YtSg,https://api.spotify.com/v1/audio-analysis/3V8vWoCbKbfjNrPaQ4YtSg,338427,4
3VtQLTQrwIVpT9x1wdv7od,Legend Of Zelda - Overworld,The Legend Of Zelda Vol.3,Good Knight Productions,Just Fuck Me Up Fam,0.661,0.532,10,-16.537,0,0.0344,0.126,0.835,0.105,0.141,120.002,audio_features,spotify:track:3VtQLTQrwIVpT9x1wdv7od,https://api.spotify.com/v1/tracks/3VtQLTQrwIVpT9x1wdv7od,https://api.spotify.com/v1/audio-analysis/3VtQLTQrwIVpT9x1wdv7od,272064,4
3W4JFzOQdo5J2Wgt9DFg24,Warm It Up,Bobby Tarantino II,Logic,Matt Music,0.827,0.643,10,-6.414,0,0.0898,0.256,0.0,0.094,0.433,95.965,audio_features,spotify:track:3W4JFzOQdo5J2Wgt9DFg24,https://api.spotify.com/v1/tracks/3W4JFzOQdo5J2Wgt9DFg24,https://api.spotify.com/v1/audio-analysis/3W4JFzOQdo5J2Wgt9DFg24,240093,4
3WBWgjyg6ew1Bq2sehB4is,40 Day Dream,Up From Below,Edward Sharpe & The Magnetic Zeros,Best of the Best of the Best,0.573,0.656,2,-5.954,1,0.0562,0.228,0.0,0.0651,0.668,81.952,audio_features,spotify:track:3WBWgjyg6ew1Bq2sehB4is,https://api.spotify.com/v1/tracks/3WBWgjyg6ew1Bq2sehB4is,https://api.spotify.com/v1/audio-analysis/3WBWgjyg6ew1Bq2sehB4is,233587,4
3WMj8moIAXJhHsyLaqIIHI,Something in the Orange,Something in the Orange,Zach Bryan,Matt Music,0.369,0.192,4,-12.151,0,0.04,0.555,8.35e-06,0.0954,0.148,175.212,audio_features,spotify:track:3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/tracks/3WMj8moIAXJhHsyLaqIIHI,https://api.spotify.com/v1/audio-analysis/3WMj8moIAXJhHsyLaqIIHI,228013,3
3WgEwAp8HIMNCqkA3gpRqb,Rain,Polaris,Aitch,ldn twn,0.87,0.87,9,-4.797,1,0.202,0.0266,1.95e-06,0.109,0.83,150.145,audio_features,spotify:track:3WgEwAp8HIMNCqkA3gpRqb,https://api.spotify.com/v1/tracks/3WgEwAp8HIMNCqkA3gpRqb,https://api.spotify.com/v1/audio-analysis/3WgEwAp8HIMNCqkA3gpRqb,183066,4
3WgkzVX6QOjO4SoLN4C3Mk,The Legend Of Zelda: Majora's Mask - Stone Tower Temple,The Legend Of Zelda Vol.5,Good Knight Productions,Just Fuck Me Up Fam,0.723,0.15,2,-17.004,0,0.0387,0.321,0.864,0.091,0.305,120.079,audio_features,spotify:track:3WgkzVX6QOjO4SoLN4C3Mk,https://api.spotify.com/v1/tracks/3WgkzVX6QOjO4SoLN4C3Mk,https://api.spotify.com/v1/audio-analysis/3WgkzVX6QOjO4SoLN4C3Mk,132864,4
3WibbMr6canxRJXhNtAvLU,B.O.B. - Bombs Over Baghdad,Stankonia,Outkast,Matt Music,0.746,0.978,9,-5.324,1,0.0978,0.0555,4.11e-05,0.026,0.653,153.809,audio_features,spotify:track:3WibbMr6canxRJXhNtAvLU,https://api.spotify.com/v1/tracks/3WibbMr6canxRJXhNtAvLU,https://api.spotify.com/v1/audio-analysis/3WibbMr6canxRJXhNtAvLU,304227,4
3WqIidZMUPzEejbre4RVDa,Ballet (feat. Bari),S!ck S!ck S!ck,Smino,Matt Music,0.825,0.537,7,-9.245,1,0.423,0.483,0.0,0.411,0.596,124.031,audio_features,spotify:track:3WqIidZMUPzEejbre4RVDa,https://api.spotify.com/v1/tracks/3WqIidZMUPzEejbre4RVDa,https://api.spotify.com/v1/audio-analysis/3WqIidZMUPzEejbre4RVDa,266933,4
3X3mfRMRaPJRiIMDMQtSkd,Landslide,Oh Wonder,Oh Wonder,Matt Music,0.624,0.423,1,-8.757,1,0.0628,0.748,8.18e-05,0.103,0.325,81.299,audio_features,spotify:track:3X3mfRMRaPJRiIMDMQtSkd,https://api.spotify.com/v1/tracks/3X3mfRMRaPJRiIMDMQtSkd,https://api.spotify.com/v1/audio-analysis/3X3mfRMRaPJRiIMDMQtSkd,208229,4
3XQY8kDjI8LARMIC9xkxQk,Hard in Da Paint,Flockaveli,Waka Flocka Flame,Matt Music,0.611,0.66,11,-5.883,1,0.0839,0.198,0.0,0.365,0.583,71.544,audio_features,spotify:track:3XQY8kDjI8LARMIC9xkxQk,https://api.spotify.com/v1/tracks/3XQY8kDjI8LARMIC9xkxQk,https://api.spotify.com/v1/audio-analysis/3XQY8kDjI8LARMIC9xkxQk,246387,4
3XepmIrHJsgH5XeXjJqTIV,O Valencia!,VSQ Performs The Decemberists,Vitamin String Quartet,Matt Music,0.699,0.303,0,-10.714,1,0.0395,0.726,4.51e-05,0.11,0.379,136.177,audio_features,spotify:track:3XepmIrHJsgH5XeXjJqTIV,https://api.spotify.com/v1/tracks/3XepmIrHJsgH5XeXjJqTIV,https://api.spotify.com/v1/audio-analysis/3XepmIrHJsgH5XeXjJqTIV,223747,4
